seed,controller,scenario,p_crit,quant,L_dec_ms,L_LG_ms,L_tot_ms,route,executed_action,gt_action,lg_blocked
42,Pure-SLM,isolated,0.15,Q4_K_M,614.2641,0.0156,614.5953,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,514.5025,0.0268,514.733,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,546.8101,0.0158,547.1444,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2306.3196,0.0029,576.7991,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,624.2714,0.016,624.4654,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,553.1764,0.0284,553.4166,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,1957.9816,0.0068,489.9429,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,642.312,0.0266,642.6903,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,686.3822,0.0162,686.7281,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,598.4441,0.0288,598.6858,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2500.2724,0.0028,625.4416,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,487.0054,0.0277,487.2357,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,629.7536,0.0276,630.1323,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,592.2384,0.0158,592.6037,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2264.5936,0.0027,566.3715,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,633.3537,0.0274,633.5904,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,631.4621,0.0292,631.8685,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2388.0196,0.0028,597.3958,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,566.4662,0.0166,566.6646,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,533.8161,0.0166,534.0142,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2092.046,0.0073,523.3057,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,575.1418,0.0279,575.5266,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2575.4992,0.0028,644.2425,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,557.7516,0.0278,557.9818,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,578.9249,0.0161,579.2655,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,535.927,0.0161,536.1228,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,611.1174,0.0165,611.3163,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,572.2532,0.0276,572.4854,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,585.9114,0.0283,586.2851,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,557.5666,0.0163,557.901,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,673.445,0.0286,673.6755,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,592.7228,0.0281,593.0973,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,589.6561,0.0277,590.0307,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2749.7964,0.0027,687.8109,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,631.3533,0.0271,631.5894,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,692.9141,0.0169,693.2599,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,525.731,0.0159,525.928,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,574.5705,0.0272,574.8006,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,686.6948,0.0166,687.035,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,534.9391,0.0164,535.1381,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,555.0354,0.0276,555.2693,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,546.5969,0.0163,546.9301,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,582.1841,0.0174,582.38,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,597.5149,0.0168,597.7272,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,528.6944,0.0281,528.9314,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,564.0748,0.0168,564.4164,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,569.637,0.0163,569.8362,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,521.2169,0.0171,521.4172,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,626.6076,0.0163,626.81,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,535.677,0.0163,535.8756,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,495.7093,0.0271,495.942,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,538.5235,0.0167,538.8619,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,623.4195,0.0151,623.6269,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,518.587,0.0279,518.8251,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,655.195,0.0279,655.5749,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,533.4714,0.0167,533.8122,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,580.4955,0.0163,580.7064,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,471.7878,0.0164,471.9836,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,638.7963,0.0182,638.9949,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,621.6015,0.0169,621.8081,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,536.2001,0.028,536.4428,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,602.9243,0.0291,603.3129,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,566.6274,0.0162,566.9726,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,564.1484,0.0166,564.351,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,567.0848,0.0169,567.2935,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,553.2737,0.0172,553.4689,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,678.9758,0.0171,679.1751,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,557.8095,0.0275,558.0436,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,574.8562,0.0166,575.1929,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,626.3888,0.0173,626.5907,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,596.049,0.0273,596.2857,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,650.013,0.028,650.3848,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,666.6224,0.0277,666.9948,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,560.3931,0.028,560.7676,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,638.8144,0.0271,639.1835,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2390.336,0.0028,597.9479,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,600.9586,0.0274,601.1876,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,598.5803,0.0275,598.9527,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,593.7628,0.0162,594.0996,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,526.7241,0.0277,526.9584,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2569.9172,0.0028,642.851,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,662.2245,0.0271,662.4521,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,508.1564,0.0164,508.4931,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,565.6289,0.0276,565.8624,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,537.2013,0.0262,537.5806,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,619.4532,0.0161,619.7882,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,686.2015,0.0161,686.3973,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,517.9537,0.0164,518.1455,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,538.0404,0.0164,538.2404,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,571.1966,0.0174,571.3985,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,595.0606,0.016,595.2595,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2137.4028,0.0029,534.5762,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,570.5255,0.0162,570.7271,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,629.6831,0.0157,629.8776,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,553.4593,0.0174,553.6536,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,512.1888,0.0168,512.388,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,627.5723,0.0164,627.7731,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2454.5288,0.0069,613.9211,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,665.0265,0.0164,665.3615,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,610.3448,0.0265,610.5754,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,576.2935,0.0154,576.6288,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,505.5306,0.0166,505.7232,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,565.1579,0.0163,565.3521,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,646.3339,0.0161,646.5259,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,609.1644,0.0273,609.3963,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,518.3037,0.017,518.6823,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,595.4806,0.0163,595.6753,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2347.7948,0.0027,587.1662,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,595.7475,0.0267,595.979,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,543.2418,0.0271,543.6062,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2157.6136,0.0027,539.758,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,572.2373,0.0268,572.4657,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,682.4209,0.027,682.7934,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,585.8289,0.0162,586.183,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,525.5644,0.0283,525.7997,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,654.8839,0.0272,655.2707,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,645.5511,0.0159,645.8811,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,578.4738,0.0166,578.6684,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,704.7023,0.0163,704.8972,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,544.2849,0.0295,544.5394,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,673.4152,0.0282,673.7996,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,586.5178,0.028,586.8985,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,612.5362,0.0164,612.8767,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,524.2273,0.0164,524.4312,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,621.7391,0.0285,621.9733,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,639.116,0.0163,639.4497,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,541.9471,0.0286,542.1829,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,557.1403,0.0282,557.516,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,548.3509,0.0169,548.7042,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,584.2082,0.0165,584.4062,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,503.9137,0.0276,504.1466,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,577.3777,0.0165,577.7271,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,585.4731,0.0162,585.6732,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,564.0655,0.0279,564.3028,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,598.1627,0.016,598.5047,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,664.7682,0.016,664.9661,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,579.4622,0.0282,579.6944,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,585.3042,0.0152,585.643,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,508.5218,0.027,508.7498,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2178.25,0.0027,544.9233,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,2337.8812,0.0074,584.7509,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,612.6717,0.0163,613.005,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,495.9694,0.0162,496.1674,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,555.2846,0.0168,555.481,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,443.5757,0.0161,443.7708,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,576.1526,0.0159,576.3533,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,621.5169,0.0285,621.7501,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,528.4292,0.0163,528.8015,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,623.1341,0.0269,623.3803,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,561.8843,0.0156,562.2212,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,530.3523,0.0166,530.5484,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,536.1578,0.027,536.3845,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,535.1939,0.0171,535.5315,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,520.2869,0.0168,520.4917,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,637.4576,0.0161,637.6524,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,606.4881,0.0158,606.6851,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,578.3511,0.0276,578.5841,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,636.4293,0.0268,636.8019,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,586.2127,0.0167,586.5496,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,597.1704,0.0274,597.4042,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,662.1598,0.0157,662.4936,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,588.2445,0.0169,588.4382,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,496.1206,0.0167,496.3183,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2410.506,0.0071,602.9082,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,2374.49,0.003,593.9841,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,505.5495,0.0271,505.7781,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,592.7691,0.0161,593.1062,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,607.5356,0.0273,607.7647,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,634.1701,0.0279,634.5473,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,614.2198,0.0164,614.5678,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,541.3924,0.0293,541.6298,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,528.9825,0.0166,529.3335,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,576.7795,0.0277,577.0206,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,594.1051,0.0163,594.4547,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,519.0503,0.0282,519.2971,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2397.4844,0.0029,599.7406,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,524.1918,0.0268,524.4239,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,611.5087,0.0164,611.8536,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,594.4831,0.0163,594.6808,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2162.2236,0.0026,540.7822,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,576.495,0.016,576.6897,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,575.7856,0.0268,576.016,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,538.4443,0.0159,538.7818,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,568.5925,0.0163,568.7894,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,601.6908,0.0162,601.8844,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2315.7604,0.0027,579.1616,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,625.8892,0.0161,626.0864,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,573.2452,0.0261,573.4723,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,535.1835,0.0165,535.4982,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,589.1232,0.0161,589.3259,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2264.0264,0.0079,566.2945,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,662.0849,0.0274,662.4596,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,579.8595,0.0163,580.2012,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,646.4889,0.0164,646.6895,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,744.2213,0.0165,744.4193,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,572.0741,0.0279,572.308,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,635.4934,0.0284,635.8901,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,614.2661,0.0162,614.6203,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,547.6097,0.017,547.8129,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,541.2376,0.0281,541.4941,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,549.6878,0.0166,550.0344,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,639.8337,0.0268,640.0622,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,591.7187,0.0308,592.0917,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,505.8016,0.0165,506.0836,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2263.832,0.0027,566.1791,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,562.1323,0.0274,562.3759,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2249.4916,0.0069,562.8071,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,621.4897,0.016,621.8304,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2744.916,0.0026,686.4476,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,624.7272,0.0163,624.9242,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,571.2839,0.0266,571.5183,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,660.3221,0.0162,660.6601,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,510.9107,0.0268,511.1391,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,577.4292,0.0264,577.7976,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,600.4602,0.0159,600.8132,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,595.5064,0.0163,595.7009,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,680.7865,0.0164,680.9842,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,576.3457,0.0171,576.5559,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,559.5661,0.027,559.8004,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,520.8977,0.03,521.2709,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,570.5897,0.0267,570.9067,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,608.6507,0.0154,608.9881,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2204.2648,0.0068,551.3427,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,2299.9688,0.0069,575.4087,slm,emergency_stop,activate_cooling,True
42,Pure-SLM,isolated,0.15,Q4_K_M,632.582,0.0168,632.9125,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,496.0045,0.0281,496.2624,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,586.708,0.0286,587.0892,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,592.2055,0.0163,592.5506,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,620.7747,0.0165,620.9712,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,555.9326,0.0281,556.1792,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,576.4121,0.0161,576.757,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,569.731,0.0164,569.9282,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,559.0106,0.0267,559.2478,slm,continue_operation,activate_cooling,False
42,Pure-SLM,isolated,0.15,Q4_K_M,2374.4472,0.0028,593.9831,slm,emergency_stop,emergency_stop,True
42,Pure-SLM,isolated,0.15,Q4_K_M,547.4413,0.0273,547.6735,slm,continue_operation,emergency_stop,False
42,Pure-SLM,isolated,0.15,Q4_K_M,579.7515,0.0165,580.1057,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,550.3366,0.0279,550.5843,slm,continue_operation,continue_operation,False
42,Pure-SLM,isolated,0.15,Q4_K_M,566.9582,0.0162,567.2934,slm,continue_operation,emergency_stop,False
