seed,controller,p_crit,quant,L_dec_ms,L_LG_ms,slm_raw_completion_ms,L_tot_ms,route,executed_action,lg_blocked
101,Pure-SLM,0.15,Q4_K_M,611.6334,0.0275,611.4577,612.0025,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2677.5112,0.0026,2677.114,669.7394,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,619.6751,0.0164,619.5631,619.8745,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,654.961,0.0278,654.7933,655.1946,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,599.5216,0.0162,599.3876,599.8642,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,654.057,0.0269,653.8799,654.3041,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,630.027,0.0294,629.9271,630.4067,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2511.8308,0.007,2511.0732,628.2512,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2337.124,0.0029,2336.722,584.6586,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2358.5736,0.0028,2358.198,589.8717,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,636.3465,0.0161,636.2466,636.5498,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2483.9892,0.0078,2483.3128,621.2881,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2177.0744,0.0027,2176.6856,544.6411,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2150.1312,0.0026,2149.7328,537.7535,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2233.0744,0.0074,2232.414,558.5545,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,725.3711,0.027,725.1943,725.7615,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2643.6424,0.0072,2642.7568,661.3546,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2414.69,0.0027,2414.2856,604.049,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2784.2164,0.0028,2782.8096,696.2754,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,557.3504,0.017,557.2508,557.5563,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2372.6904,0.007,2371.9932,593.4601,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,703.8417,0.017,703.7423,704.1881,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,522.563,0.0273,522.4029,522.8041,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2466.7956,0.0027,2466.4008,617.0752,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,583.0082,0.0282,582.8478,583.2444,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2779.0876,0.0069,2778.4016,695.2476,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,598.5563,0.0271,598.3929,598.9439,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,645.1031,0.0273,644.9391,645.4952,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,554.034,0.0276,553.8659,554.4229,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,613.7098,0.0165,613.588,614.0651,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2341.152,0.007,2340.4608,585.5764,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2693.1828,0.0027,2692.776,673.6643,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2223.0672,0.0026,2222.6684,556.011,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2318.8336,0.007,2318.1828,579.9931,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2480.6044,0.0029,2480.164,620.5391,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,533.5329,0.0163,533.4345,533.7386,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2222.0064,0.0028,2221.6096,555.7282,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2383.4204,0.0072,2382.7132,596.1401,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2378.1904,0.0083,2377.4772,594.9858,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2534.5816,0.0028,2534.1564,634.0233,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,550.5516,0.0166,550.4563,550.7527,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2678.5092,0.0072,2677.818,669.9188,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2184.2604,0.0069,2183.5692,546.5054,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2516.3784,0.0027,2515.964,629.4656,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,683.8029,0.0169,683.7086,684.0037,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2197.3632,0.0034,2196.9644,549.5681,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2516.4804,0.0028,2516.0948,629.3489,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,607.81,0.0164,607.7154,608.0141,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2882.0512,0.0028,2881.536,720.7375,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2216.0532,0.0027,2215.6632,554.237,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,555.1744,0.0268,555.013,555.4113,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,583.8121,0.0166,583.7146,584.1676,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,644.7991,0.0282,644.6306,645.0395,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,1646.7432,0.0026,1646.3308,412.058,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,670.1682,0.0176,670.0686,670.3704,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2082.4944,0.0069,2081.8148,520.9166,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2777.6168,0.0072,2776.9548,694.8418,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2188.1508,0.0027,2187.7216,547.4102,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2600.9084,0.0069,2600.224,650.5166,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,590.549,0.0164,590.4155,590.9091,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2109.3588,0.0027,2108.9688,527.5669,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2461.4336,0.0028,2461.038,615.5814,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,542.853,0.0279,542.6922,543.0926,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2934.3004,0.0028,2933.892,733.9778,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,508.0381,0.0277,507.8634,508.2787,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2886.5368,0.007,2885.754,722.0983,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,726.8916,0.0295,726.7201,727.3018,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2099.0768,0.0026,2098.6656,525.1807,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,542.6906,0.0279,542.5129,542.9295,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,704.1767,0.0284,703.9958,704.5974,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,555.4759,0.0161,555.3765,555.8401,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,539.4359,0.0171,539.3411,539.6371,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,580.1032,0.0292,579.9383,580.3554,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,557.0769,0.0286,556.9106,557.4719,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2325.7216,0.0069,2325.0692,581.8727,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2309.3244,0.0026,2308.9076,577.722,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2409.3924,0.007,2408.7384,602.6551,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2778.5772,0.0067,2777.8972,695.0829,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,692.8515,0.0164,692.7513,693.2015,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2215.846,0.0078,2215.214,554.249,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2469.8888,0.0026,2469.4844,617.8409,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2619.3288,0.0067,2618.612,655.1159,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,630.6136,0.0161,630.5079,630.9814,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2207.6848,0.0068,2207.0184,552.2106,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,2437.2284,0.0066,2436.5588,609.741,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,673.7184,0.0265,673.5537,674.0986,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2172.306,0.0025,2171.8932,543.4526,slm,emergency_stop,True
101,Pure-SLM,0.15,Q4_K_M,580.8774,0.0169,580.7791,581.0839,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,517.6351,0.0254,517.4741,517.8738,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,599.4178,0.016,599.3164,599.7672,slm,continue_operation,False
101,Pure-SLM,0.15,Q4_K_M,2400.0864,0.0026,2399.6836,600.2435,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,8501.752,0.0025,8501.3324,2125.6366,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,531.3752,0.0276,531.2057,531.6238,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2745.296,0.0065,2744.6052,686.7629,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,1981.7252,0.0065,1981.0128,495.8819,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2383.5544,0.0029,2382.9924,596.2954,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,495.517,0.017,495.4201,495.7277,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,662.0198,0.0282,661.8465,662.2855,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2778.6276,0.0026,2778.2192,695.0475,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2860.996,0.0067,2860.3364,715.5389,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2491.8736,0.007,2491.0936,623.406,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,591.4319,0.0179,591.3119,591.7807,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,541.0569,0.0169,540.9549,541.2672,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2379.8864,0.0029,2379.3976,595.1974,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2640.4352,0.0069,2639.4644,660.3961,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,653.7328,0.0179,653.6274,654.0931,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,564.3142,0.0163,564.2089,564.5223,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2793.6328,0.0071,2793.0016,698.6995,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2735.3484,0.0066,2734.6772,684.2802,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,530.6267,0.0266,530.4506,531.019,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,516.1588,0.0167,516.0304,516.5136,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,580.46,0.0282,580.2908,580.7043,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2112.6168,0.0028,2112.1876,528.5356,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2525.0116,0.0066,2524.3684,631.5428,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2184.6736,0.0026,2184.2704,546.5407,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,573.2959,0.0169,573.198,573.4957,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,620.2176,0.016,620.1197,620.418,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,573.225,0.0265,573.0572,573.4612,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,614.4983,0.0162,614.386,614.8529,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2739.2972,0.0068,2738.5884,685.1172,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,652.0527,0.0168,651.9541,652.4123,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,656.7601,0.0286,656.5879,657.0008,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2771.4172,0.0071,2770.5836,693.3117,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,662.3434,0.0173,662.2397,662.6989,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2322.3616,0.0027,2321.9736,580.817,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2605.7688,0.0026,2605.386,651.6666,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2278.1584,0.0026,2277.7624,569.7635,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2263.9504,0.0071,2263.0904,566.2703,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2298.0308,0.0026,2297.4944,574.8832,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,589.5868,0.0269,589.4074,589.8258,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2760.7124,0.0068,2760.0212,690.6144,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2316.6068,0.0063,2315.9088,579.5867,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2809.4996,0.0066,2808.6296,702.8187,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2350.5868,0.0024,2350.1788,588.0303,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,581.1661,0.0164,581.0697,581.3638,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,500.7019,0.0269,500.5305,500.9424,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,3020.7632,0.0072,3020.0732,755.6235,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2199.4416,0.0066,2198.7616,550.3036,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2704.37,0.0027,2703.9628,676.4697,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,608.654,0.0295,608.5005,608.8952,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,560.8473,0.0167,560.7164,561.1446,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,576.5978,0.0164,576.4977,576.8051,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2377.9588,0.0026,2377.566,594.7172,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2616.7308,0.0066,2616.044,654.4704,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,579.4606,0.016,579.3572,579.8065,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,528.3724,0.0166,528.277,528.5751,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2267.1536,0.0028,2266.7632,567.0056,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,638.6491,0.0163,638.5519,638.852,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,534.3891,0.0268,534.2194,534.6273,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,525.5054,0.0166,525.3967,525.8525,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,585.9064,0.0277,585.7341,586.1468,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,574.3122,0.0281,574.1357,574.7016,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,584.4052,0.027,584.2284,584.7875,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2576.9804,0.0066,2576.3028,644.6716,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,622.7816,0.0171,622.6774,623.1349,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,703.6284,0.0276,703.4587,703.8682,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,536.021,0.0277,535.8438,536.408,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,585.3964,0.0268,585.2152,585.778,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2693.2464,0.0067,2692.582,673.7418,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,574.1131,0.0292,573.9418,574.4912,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2877.2156,0.0066,2876.5528,719.7374,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2237.5472,0.0025,2237.106,559.7568,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,602.4892,0.0279,601.679,602.7226,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2637.4596,0.0026,2637.0712,659.7371,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,584.8802,0.0274,584.7074,585.1139,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2483.4204,0.0025,2483.0112,621.2299,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2302.4084,0.0033,2301.0376,575.8209,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2144.818,0.0065,2144.1344,536.486,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2553.57,0.0027,2553.1572,638.7563,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2696.9824,0.0065,2696.2908,674.5257,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,683.5643,0.0161,683.4618,683.9163,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,653.1849,0.027,653.008,653.4226,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2550.1428,0.0028,2549.2888,637.9505,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,527.6893,0.0165,527.5856,527.9729,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2453.2768,0.0033,2452.8924,613.5438,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2534.142,0.0024,2533.7356,633.7549,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2465.1052,0.0025,2464.702,616.5033,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2314.614,0.0064,2313.9324,578.9363,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2654.0476,0.0028,2653.6344,663.8751,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2190.2464,0.0066,2189.572,547.8414,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,619.4545,0.0271,619.2879,619.8302,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2318.8628,0.007,2318.1464,580.1506,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2458.3668,0.0073,2457.6308,615.0536,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,526.9695,0.0166,526.8639,527.3365,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,538.6985,0.0162,538.5939,538.9023,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2322.632,0.0068,2321.9828,580.9503,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2174.6712,0.0067,2173.9444,544.1083,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,585.8497,0.016,585.7462,586.2212,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2954.7888,0.0072,2954.0736,738.9932,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,602.5596,0.018,602.4499,602.9451,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,629.9826,0.0285,629.809,630.2289,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2578.1752,0.0027,2577.7516,644.923,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,632.1088,0.0152,631.9839,632.309,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,649.5519,0.0274,649.3824,649.7925,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,483.7176,0.0159,483.6123,484.0698,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2492.074,0.0025,2491.6748,623.2484,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2939.076,0.007,2938.4024,735.0572,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2631.4328,0.0066,2630.734,658.3056,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2272.5836,0.0027,2272.1564,568.5555,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2444.1796,0.0025,2443.7836,611.2704,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2725.9028,0.0067,2725.1912,681.7626,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2731.6124,0.0025,2730.24,683.2918,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2401.1064,0.0027,2400.6884,600.5011,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2580.2632,0.0063,2579.5644,645.3517,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,1955.8216,0.0026,1955.398,489.3307,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,568.5382,0.0168,568.4392,568.7419,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,597.3035,0.0159,597.2057,597.5043,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2629.4128,0.0069,2628.6864,657.645,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2412.3116,0.0025,2411.8876,603.4581,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,668.4528,0.0269,667.6574,668.6869,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,587.785,0.0162,587.6779,588.1446,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,583.5995,0.016,583.4912,583.8056,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2696.5036,0.0068,2695.8428,674.4131,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2320.662,0.0026,2320.2572,580.5411,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2618.642,0.0025,2618.2648,654.8857,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,537.3826,0.0159,537.2868,537.5791,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2484.2444,0.0069,2483.6168,621.3448,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,544.867,0.0162,544.7691,545.2103,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2324.6612,0.0025,2324.2868,581.3882,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2525.6004,0.0064,2524.9112,631.6807,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2635.3232,0.0025,2634.7916,659.2004,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,564.7128,0.0266,564.5565,564.9478,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,585.3924,0.0162,585.2961,585.7467,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2356.8952,0.0025,2356.5176,589.4447,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2596.0668,0.0064,2595.378,649.3024,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2310.9552,0.0024,2310.5428,578.1188,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2166.6876,0.0066,2166.05,541.9588,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2468.2812,0.0028,2467.826,617.4449,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2320.9584,0.0024,2320.566,580.4581,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2187.6724,0.0025,2187.2936,547.1352,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,571.5098,0.0174,571.4131,571.7105,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2460.3192,0.0026,2459.9056,615.3004,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,611.6604,0.0169,611.5625,611.8642,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2437.4236,0.0026,2437.0404,609.5771,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2102.2968,0.0076,2101.6484,525.859,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,691.7348,0.0175,691.6327,692.0771,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2396.1412,0.0064,2395.4972,599.3203,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2708.7196,0.0066,2708.0164,677.6056,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2520.3636,0.0068,2519.6792,630.5118,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,563.9599,0.016,563.8595,564.3069,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2684.5064,0.0025,2683.9892,671.348,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2322.0928,0.0031,2321.698,580.7443,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2407.1896,0.0025,2406.7944,602.0242,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2397.0264,0.0025,2396.4916,599.4742,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,509.129,0.0158,509.0347,509.3276,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,620.9163,0.0166,620.8149,621.1201,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2227.938,0.0068,2227.2476,557.2731,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,586.9725,0.0263,586.734,587.3574,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,600.5934,0.0154,600.4622,600.9396,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,2924.9896,0.0066,2924.2904,731.544,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2408.804,0.0025,2408.4012,602.5739,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2633.8088,0.0066,2633.112,658.7262,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,2548.6732,0.0067,2547.956,637.5971,slm,emergency_stop,True
202,Pure-SLM,0.15,Q4_K_M,551.7897,0.0159,551.6889,552.1347,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,543.1713,0.0263,543.0044,543.4088,slm,continue_operation,False
202,Pure-SLM,0.15,Q4_K_M,754.1226,0.0269,753.9524,754.5062,slm,continue_operation,False
