seed,controller,scenario,p_crit,quant,L_dec_ms,L_LG_ms,L_tot_ms,route,executed_action,gt_action,lg_blocked
42,Hybrid,isolated,0.05,Q4_K_M,677.9877,0.0169,678.186,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,712.4023,0.0287,712.6342,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,695.2561,0.0169,695.5999,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,650.2054,0.0173,650.4091,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,649.9901,0.0176,650.1927,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,791.6457,0.0292,791.8879,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,707.1617,0.0282,707.5383,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,671.2607,0.0171,671.6026,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,598.641,0.0173,598.8387,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,718.6645,0.0278,718.899,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,724.2271,0.027,724.5969,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,685.4139,0.017,685.7489,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,729.2931,0.0174,729.4957,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,662.5491,0.018,662.7507,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,642.3036,0.0178,642.5064,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,655.165,0.027,655.4023,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,672.7137,0.0178,673.0544,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,691.5811,0.0165,691.7994,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,759.8591,0.0169,760.0606,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,642.1237,0.0178,642.341,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,647.616,0.0165,647.8177,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,639.5856,0.0173,639.7889,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,667.8628,0.0169,668.0605,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,689.0563,0.0285,689.2966,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,706.8088,0.017,707.1447,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,712.3805,0.0268,712.6126,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,666.5904,0.028,666.9721,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,816.6258,0.0169,816.9674,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,644.7712,0.0292,645.0117,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0095,0.0495,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,694.0212,0.0172,694.3541,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,628.7258,0.0176,628.9309,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,770.0123,0.0164,770.2119,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,639.3643,0.0171,639.5659,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,693.3919,0.0289,693.6274,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,700.0648,0.017,700.3995,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,713.5173,0.0287,713.753,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,678.8417,0.0288,679.2138,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,739.8309,0.0174,740.174,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,664.2428,0.0284,664.4787,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,669.0901,0.0175,669.4321,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,698.3265,0.0173,698.5266,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,651.4512,0.0279,651.6852,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0097,0.05,prefilter,activate_cooling,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,681.4078,0.0169,681.727,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,702.9965,0.017,703.1954,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,764.6824,0.0289,764.921,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,638.8605,0.0163,639.2071,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,699.6291,0.0279,699.8652,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,726.6645,0.0278,727.036,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,687.2309,0.0285,687.6146,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,707.4943,0.0279,707.8817,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,764.112,0.0164,764.4512,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,769.5645,0.0166,769.7641,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,652.7099,0.0175,652.9118,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,651.1033,0.0172,651.3207,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,688.5739,0.0185,688.7796,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,650.2609,0.0168,650.4661,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,660.995,0.0179,661.1969,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,742.0302,0.0277,742.2689,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,652.875,0.017,653.2212,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,716.0428,0.0291,716.2805,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,758.1407,0.0276,758.5099,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,575.5041,0.017,575.8486,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,719.6774,0.0172,719.8781,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,711.8096,0.0179,712.0152,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,713.184,0.0281,713.4279,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,647.3172,0.0173,647.6626,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,743.1593,0.0172,743.3604,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,689.8799,0.0169,690.0818,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,686.0349,0.0165,686.237,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,640.1385,0.0179,640.3394,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,643.3162,0.0284,643.5474,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,700.9335,0.0286,701.3099,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,708.4187,0.0165,708.7588,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,747.8153,0.0167,748.0157,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,684.1495,0.027,684.3809,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,660.8692,0.0275,661.2403,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,787.6692,0.028,788.0484,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,635.9992,0.0167,636.3428,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,679.0313,0.0279,679.2665,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,725.5034,0.0163,725.8476,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,698.8794,0.0167,699.0792,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,647.6236,0.0164,647.8223,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,720.1971,0.0289,720.4365,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,688.215,0.0285,688.6272,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,705.3746,0.0289,705.7641,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,702.2389,0.0274,702.6241,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,695.5964,0.0294,695.9809,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,719.2254,0.0165,719.5842,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,649.4641,0.017,649.6704,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,698.9586,0.0176,699.1667,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,746.6765,0.0274,746.9195,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,714.2356,0.0172,714.5881,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,712.985,0.0173,713.1915,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,714.1124,0.0174,714.3223,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,607.1723,0.0177,607.3801,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,668.6069,0.0176,668.8143,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,688.1533,0.0173,688.36,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,643.0138,0.0166,643.2176,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,751.1758,0.028,751.4166,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,782.0767,0.0166,782.4188,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,755.1671,0.0176,755.3736,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,667.229,0.0167,667.4295,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,705.8106,0.0183,706.0183,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,700.4717,0.0171,700.6892,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,656.4171,0.0162,656.6186,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,690.2597,0.0174,690.4572,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0045,0.0259,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,666.1161,0.0177,666.3111,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,677.5751,0.0277,677.8157,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,702.0106,0.0173,702.3572,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,792.5455,0.0272,792.7818,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,597.849,0.0285,598.2235,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,725.4879,0.0179,725.8277,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0043,0.0262,prefilter,activate_cooling,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,573.136,0.0173,573.3293,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0036,0.0256,prefilter,emergency_stop,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,686.0694,0.0282,686.3008,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,732.7467,0.0281,733.1272,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,667.3215,0.0185,667.6341,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0042,0.027,prefilter,activate_cooling,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,793.9178,0.0285,794.1554,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,755.2619,0.0284,755.6468,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,716.4919,0.0449,716.8921,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,743.8314,0.0272,744.2191,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,748.0108,0.0184,748.3538,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,638.9173,0.0173,639.1216,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0037,0.0261,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,652.5645,0.0174,652.7773,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,609.8804,0.0169,610.0844,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,642.6198,0.0172,642.8221,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,696.617,0.0176,696.8223,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,696.9223,0.0174,697.1269,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,710.7103,0.017,710.9135,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,663.544,0.0174,663.7433,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,737.0365,0.0283,737.2783,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,653.1119,0.0176,653.458,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,730.1692,0.0171,730.3742,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,714.9475,0.0282,715.1827,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,703.3999,0.0287,703.7766,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,635.4953,0.0173,635.8379,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,802.6472,0.0171,802.85,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,741.637,0.0181,741.8404,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,827.0954,0.0281,827.3336,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,716.1489,0.0171,716.4941,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,643.6572,0.0175,643.8559,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,752.7599,0.0178,752.9635,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,642.9051,0.017,643.1278,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,734.9881,0.0173,735.1885,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,594.0631,0.0174,594.2662,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,723.5222,0.017,723.7231,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,697.3955,0.0284,697.6388,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,701.4428,0.0165,701.7872,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,731.7874,0.0283,732.0269,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,674.4878,0.0284,674.8841,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,635.5588,0.0273,635.934,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,624.3147,0.0174,624.656,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,699.413,0.0281,699.6509,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,748.7051,0.0175,749.0518,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,690.4061,0.0289,690.6455,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0103,0.0509,prefilter,emergency_stop,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,726.8359,0.0184,727.169,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,642.9246,0.0177,643.1275,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,741.7233,0.018,741.9256,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,672.6596,0.0183,672.8617,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,640.4011,0.0179,640.6073,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,663.9602,0.0168,664.1609,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,601.5061,0.0272,601.7425,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,699.3794,0.0179,699.7174,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,780.1917,0.0283,780.4344,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,680.0773,0.0175,680.4218,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,671.8157,0.0295,672.0593,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,624.0462,0.0285,624.4267,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,656.4215,0.0167,656.7821,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,719.1401,0.0178,719.3436,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,736.1541,0.0289,736.3979,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,709.2892,0.0169,709.6379,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,629.728,0.0183,629.9341,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,686.929,0.028,687.1688,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,708.8027,0.0279,709.1851,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,703.225,0.0178,703.5684,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,655.5461,0.0172,655.7502,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,707.0974,0.0279,707.3358,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,648.5565,0.0189,648.9017,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,634.2115,0.0298,634.4606,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,637.4234,0.0285,637.8016,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,715.7168,0.0176,716.0595,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0039,0.0265,prefilter,activate_cooling,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,646.0474,0.0175,646.2424,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,718.6266,0.0284,718.8656,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,714.3877,0.0168,714.7238,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,631.5826,0.0175,631.7863,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,671.5809,0.0301,671.831,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,633.5642,0.0179,633.9246,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,653.4114,0.0171,653.618,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,793.9083,0.0304,794.175,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0097,0.0518,prefilter,emergency_stop,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,656.0221,0.0177,656.3696,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,654.3468,0.0289,654.5894,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0096,0.0502,prefilter,emergency_stop,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.008,0.0322,prefilter,activate_cooling,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,718.1112,0.0184,718.4447,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,611.2257,0.0177,611.4464,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,719.5549,0.0172,719.7589,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,739.2918,0.0173,739.4974,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,692.8741,0.0292,693.1161,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,704.3645,0.0301,704.7828,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,685.292,0.0176,685.6434,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,738.6919,0.0181,738.8935,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,653.9213,0.0173,654.1237,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,609.7438,0.0294,609.9855,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,752.2579,0.0179,752.5992,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,665.7634,0.0174,665.9677,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,649.5453,0.0174,649.7647,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,623.9558,0.0179,624.1597,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,639.9424,0.0179,640.1443,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,665.2522,0.0178,665.4541,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,762.1051,0.0171,762.3029,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,733.2438,0.0298,733.4877,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,677.8842,0.0301,678.3029,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,632.201,0.0179,632.5505,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,655.6023,0.0175,655.8038,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,698.1919,0.0177,698.3987,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,629.7781,0.0285,630.02,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,629.0709,0.0168,629.4185,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,656.6523,0.0179,656.8531,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.004,0.0249,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,665.2008,0.0171,665.3964,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,686.9414,0.0164,687.1408,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,654.8967,0.0167,655.0967,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,616.2121,0.0291,616.4494,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,738.2196,0.0166,738.5582,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,623.6606,0.0182,623.8591,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0041,0.0257,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,629.2924,0.0167,629.4877,slm,continue_operation,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,650.7339,0.0338,650.9796,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,749.6722,0.0274,749.9955,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,630.2502,0.0288,630.6293,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,695.294,0.0274,695.6666,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,718.846,0.017,719.1861,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,601.1066,0.028,601.3686,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,682.2666,0.0174,682.6104,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,0.0,0.0037,0.0258,prefilter,emergency_stop,emergency_stop,False
42,Hybrid,isolated,0.05,Q4_K_M,654.6956,0.0183,654.9142,slm,continue_operation,continue_operation,False
42,Hybrid,isolated,0.05,Q4_K_M,735.2315,0.0281,735.475,slm,continue_operation,activate_cooling,False
42,Hybrid,isolated,0.05,Q4_K_M,621.2579,0.0316,621.6197,slm,continue_operation,activate_cooling,False
